crewlistID,vesselID,vessel,rig,masterID,master,voyageID,voyage,list_date,port,custom_house,destination,source,images,inbound_date,transcriber,scan
AC060201,AS0258,Greyhound,Bark,AM1797,"Enos, Joseph T.",AV06020,"Greyhound : 1887-1892",1887-Oct-17,,"New Bedford",,NB,,NULL,NULL,NULL
AC060211,AS0258,Greyhound,Bark,AM1797,"Enos, Joseph T.",AV06021,"Greyhound : 1892-1897",1892-Oct-19,,"New Bedford",,NB,,NULL,NULL,NULL
AC060221,AS0258,Greyhound,Bark,AM1709,"Edwards, Joseph T.",AV06022,"Greyhound : 1898-1902",1898-Jun-29,,"New Bedford",,NB,,NULL,NULL,NULL
AC060241,AS0258,Greyhound,Bark,AM1709,"Edwards, Joseph T.",AV06024,"Greyhound : 1903-1907",1903-May-21,,"New Bedford",,NB,,NULL,NULL,NULL
AC060261,AS0258,Greyhound,Bark,AM3935,"Potter, S. B.",AV06026,"Greyhound : 1907-1910",1907-Jun-17,,"New Bedford",,NB,,NULL,NULL,NULL
AC060281,AS0258,Greyhound,Bark,AM4247,"Sanford, Charles D.",AV06028,"Greyhound : 1910-1912",1910-Sep-12,,"New Bedford",,NB,,NULL,NULL,NULL
AC060301,AS0258,Greyhound,Bark,AM1350,"Corvello (Corvelho), Antonio C.",AV06030,"Greyhound : 1913-1916",1913-May-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC060311,AS0258,Greyhound,Bark,AM1350,"Corvello (Corvelho), Antonio C.",AV06031,"Greyhound : 1917-1918",1917-Aug-14,,"New Bedford",,NB,,NULL,NULL,NULL
AC060321,AS0258,Greyhound,Bark,AM1350,"Corvello (Corvelho), Antonio C.",AV06032,"Greyhound : 1918-1919",1918-Sep-06,,"New Bedford",,NB,,NULL,NULL,NULL
AC060331,AS0258,Greyhound,Bark,AM1359,"Costa, Benjamin",AV06033,"Greyhound : 1921",1921-Aug-26,,"New Bedford",,NB,,NULL,NULL,NULL
AC060341,AS0258,Greyhound,Bark,AM5403,"Wing, Frederick A.",AV06034,"Greyhound : 1851-1853",1851-Jul-28,,"New Bedford",,NB,,NULL,NULL,NULL
AC060351,AS0258,Greyhound,Bark,AM5403,"Wing, Frederick A.",AV06035,"Greyhound : 1854-1856",1854-Jul-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC060361,AS0258,Greyhound,Bark,AM5674,"Cathcart, George G.",AV06036,"Greyhound : 1857-1861",1857-May-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC060371,AS0258,Greyhound,Bark,AM4607,"Sowle (Soule), James Manchester",AV06037,"Greyhound : 1862-1864",1862-Jun-18,,"New Bedford",,NB,,NULL,NULL,NULL
AC060381,AS0258,Greyhound,Bark,AM0295,"Barker, John E.",AV06038,"Greyhound : 1865-1867",1865-Apr-25,,"New Bedford",,NB,,NULL,NULL,NULL
AC060391,AS0258,Greyhound,Bark,AM0083,"Allen, John Milk",AV06039,"Greyhound : 1868-1871",1868-May-23,,"New Bedford",,NB,,NULL,NULL,NULL
AC060401,AS0258,Greyhound,Bark,AM0083,"Allen, John Milk",AV06040,"Greyhound : 1872-1875",1872-Jun-24,,"New Bedford",,NB,,NULL,NULL,NULL
AC060441,AS0252,Gypsy,Bark,AM3433,"Mickell, Thomas, Jr.",AV06044,"Gypsy : 1851-1855",1851-Dec-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC060451,AS0252,Gypsy,Bark,AM4458,"Smith, Austin",AV06045,"Gypsy : 1856",1856-May-15,,"New Bedford",,NB,,NULL,NULL,NULL
AC060471,AS0252,Gypsy,Bark,AM3301,"Manter, Frederick William",AV06047,"Gypsy : 1857-1861",1857-Jul-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC060481,AS0252,Gypsy,Bark,AM4119,"Robinson, Orlando G.",AV06048,"Gypsy : 1862-1865",1862-May-26,,"New Bedford",,NB,,NULL,NULL,NULL
AC060561,AS0295,Hadley,"Bark ",AM0594,"Briggs, Bradford B.",AV06056,"Hadley : 1867-1870",1867-May-15,,"New Bedford",,NB,,NULL,NULL,NULL
AC060571,AS0295,Hadley,Bark,AM4609,"Sowle, John M.",AV06057,"Hadley : 1870-1874",1870-Sep-26,,"New Bedford",,NB,,NULL,NULL,NULL
AC060581,AS0295,Hadley,Bark,AM1060,"Cleveland, Hiram Judson",AV06058,"Hadley : 1874-1877",1874-Oct-29,,"New Bedford",,NB,,NULL,NULL,NULL
AC060591,AS0295,Hadley,Bark,AM1695,"Edwards, Charles F.",AV06059,"Hadley : 1877-1878",1877-Sep-03,,"New Bedford",,NB,,NULL,NULL,NULL
AC060601,AS1510,Halcyon,Ship,AM5009,"Thompson, Daniel",AV06060,"Halcyon : 1833",1833-Nov-19,,"New London","Indian Ocean","NARA, NE Region","31318, 31317",NULL,NULL,NULL
AC060611,AS1510,Halcyon,Bark,AM3078,"Lee, Seth W.",AV06061,"Halcyon : 1842-1843",1842-Feb-14,,"New London","South Atlantic Ocean & Elsewhere","NARA, NE Region","32540, 32541",NULL,NULL,NULL
AC060621,AS1510,Halcyon,Bark,AM0240,"Bailey, William G.",AV06062,"Halcyon : 1843-1844",1843-Aug-01,,"New London","Indian Ocean","NARA, NE Region","32574, 32575",NULL,NULL,NULL
AC060841,AS0294,Hamilton,Bark,AM3676,"Osgood, Edwin R.",AV06084,"Hamilton : 1866-1869",1866-Jun-04,,"New Bedford",,NB,,NULL,NULL,NULL
AC061021,AS1519,Hancox,Schooner,AM0814,"Carew, Ebenezer G.",AV06102,"Hancox : 1835",1835-Sep-01,,"New London",Havana,"NARA, NE Region","31622, 31623",NULL,NULL,NULL
AC061031,AS1520,Hand,Schooner,AM3998,"Randall, William R.",AV06103,"Hand : 1838-1840",1838-Jul-25,,"New London","South Atlantic Ocean","NARA, NE Region","32061, 32062",NULL,NULL,NULL
AC061051,AS1520,Hand,Schooner,AM3138,"Long, Thomas",AV06105,"Hand : 1840-1842",1840-Jun-06,,"New London","Indian Ocean","NARA, NE Region","32315, 32316",NULL,NULL,NULL
AC061061,AS1520,Hand,Schooner,AM3138,"Long, Thomas",AV06106,"Hand : 1842-1844",1842-Jun-28,,"New London","Indian Ocean","NARA, NE Region","32509, 32510",NULL,NULL,NULL
AC061071,AS1520,Hand,Schooner,AM0787,"Butler, Lucius Lothrop",AV06107,"Hand : 1844-1847",1844-Jun-08,,"New London","South Atlantic & Indian Ocean","NARA, NE Region","32681, 32682",NULL,NULL,NULL
AC061261,AS1522,"Hannah Brewer",Bark,AM0689,"Brown, William R.",AV06126,"Hannah Brewer : 1852-1854",1852-Sep-28,,"New London",Desolation,"NARA, NE Region","33263, 33264",NULL,NULL,NULL
AC061271,AS1522,"Hannah Brewer",Bark,AM4467,"Smith, Charles F.",AV06127,"Hannah Brewer : 1854-1857",1854-Aug-17,,"New London","Atlantic & Indian Ocean","NARA, NE Region","33339, 33340",NULL,NULL,NULL
AC061301,AS1529,Hannibal,Ship,AM0667,"Brown, John W.",AV06130,"Hannibal : 1843-1846",1843-Oct-09,,"New London","Pacific Ocean","NARA, NE Region","32554, 32555",NULL,NULL,NULL
AC061321,AS1529,Hannibal,Ship,AM0667,"Brown, John W.",AV06132,"Hannibal : 1846-1849",1846-Jul-22,,"New London","Whaling Voyage","NARA, NE Region","32777, 32778",NULL,NULL,NULL
AC061331,AS1529,Hannibal,Ship,AM2289,"Gray, Slumon L.",AV06133,"Hannibal : 1849-1851",1849-Sep-03,,"New London","Whaling Voyage","NARA, NE Region","33087, 33088",NULL,NULL,NULL
AC061341,AS1529,Hannibal,Ship,AM3094,"Lester, Jeremiah, Jr.",AV06134,"Hannibal : 1851-1854",1851-Jun-21,,"New London","Pacific Ocean","NARA, NE Region","33231, 33232",NULL,NULL,NULL
AC061351,AS1529,Hannibal,Ship,AM2464,Harris,AV06135,"Hannibal : 1855-1856",1855-May-21,,"New London","Whaling Voyage","NARA, NE Region","33384, 33385",NULL,NULL,NULL
AC061371,AS1529,Hannibal,Ship,AM0885,"Chapel, Christopher B.",AV06137,"Hannibal : 1856-1859",1856-Nov-05,,"New London","Whaling Voyage","NARA, NE Region","33406, 33407",NULL,NULL,NULL
AC061381,AS1529,Hannibal,Ship,AM4129,"Rogers, Benjamin Nelson",AV06138,"Hannibal : 1860-1861",1860-Mar-19,,"New London","Whaling Voyage","NARA, NE Region","33667, 33668",NULL,NULL,NULL
AC061721,AS1535,Harbinger,Ship,AM2197,"Gifford, Ephraim, II",AV06172,"Harbinger : 1842-1844",1842-Aug-03,,"New Bedford",,NB,,NULL,NULL,NULL
AC061731,AS1535,Harbinger,Ship,AM0697,"Brownell, Samuel, II",AV06173,"Harbinger : 1845-1847",1844-Dec-20,,"New Bedford",,NB,,NULL,NULL,NULL
AC061741,AS1535,Harbinger,Ship,AM1860,"Fisher, Francis",AV06174,"Harbinger : 1848-1851",1848-May-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC061751,AS1535,Harbinger,Ship,AM1347,"Cornell, Stephen H.",AV06175,"Harbinger : 1851-1855",1851-Dec-21,,"New Bedford",,NB,,NULL,NULL,NULL
AC062091,AS1545,Harriet,bark,AM1643,"Durfee, James Madison",AV06209,"Harriet : 1844-1848",1844-Jul-11,Freetown,"Fall River",,Lund,,NULL,NULL,NULL
AC062131,AS1548,Harriet,Schooner,AM1538,"Davison, Gilbert R.",AV06213,"Harriet : 1830",1830-Aug-09,,"New London","Sealing the South Sea","NARA, NE Region","31069, 31069",NULL,NULL,NULL
AC062221,AS0279,Harrison,Ship,AM4516,"Smith, John R. L.",AV06222,"Harrison : 1841-1845",1841-Jul-27,,"New Bedford",,NB,,NULL,NULL,NULL
AC062231,AS0279,Harrison,Ship,AM4312,"Sherman, Abner Devol",AV06223,"Harrison : 1845-1850",1845-May-19,,"New Bedford",,NB,,NULL,NULL,NULL
AC062241,AS0279,Harrison,Ship,AM2497,"Hathaway, John H.",AV06224,"Harrison : 1850-1854",1850-Dec-12,,"New Bedford",,NB,,NULL,NULL,NULL
AC062251,AS0279,Harrison,Ship,AM0577,"Braley, Samuel Tripp",AV06225,"Harrison : 1854-1857",1854-Jul-13,,"New Bedford",,NB,,NULL,NULL,NULL
AC062261,AS0279,Harrison,Ship,AM5685,"Dennis, John S.",AV06226,"Harrison : 1858-1861",1858-May-17,,"New Bedford",,NB,,NULL,NULL,NULL
AC062351,AS1551,Harvest,Bark,AM2350,"Hale, John S.",AV06235,"Harvest : 1841-1843",1841-Aug-31,,"New Bedford",,NB,,NULL,NULL,NULL
AC062361,AS1551,Harvest,Bark,AM4951,"Taber, John D.",AV06236,"Harvest : 1843-1846",1843-Sep-30,,"New Bedford",,NB,,NULL,NULL,NULL
AC062371,AS1551,Harvest,Bark,AM3013,"Lakey, Ira",AV06237,"Harvest : 1846-1850",1846-Jul-18,,"New Bedford",,NB,,NULL,NULL,NULL
AC062381,AS1551,Harvest,Bark,AM4636,"Spooner, Shubael S.",AV06238,"Harvest : 1850-1853",1850-Dec-10,,"New Bedford",,NB,,NULL,NULL,NULL
AC062391,AS1551,Harvest,Bark,AM4623,"Spencer, Obadiah B.",AV06239,"Harvest : 1853-1857",1853-Oct-29,,"New Bedford",,NB,,NULL,NULL,NULL
AC062411,AS1551,Harvest,Bark,AM5594,"Charry, John",AV06241,"Harvest : 1857-1861",1857-Aug-18,,"New Bedford",,NB,,NULL,NULL,NULL
AC062501,AS0282,Harvest,Ship,AM5020,"Tice, William H.",AV06250,"Harvest : 1848-1853",1848-Oct-27,,"New Bedford",,NB,,NULL,NULL,NULL
AC062521,AS0281,Harvest,Bark,AM0238,"Bailey, Thomas Simmons",AV06252,"Harvest : 1847-1850",1847-Dec-04,,"New Bedford",,NB,,NULL,NULL,NULL
AC062531,AS0281,Harvest,Bark,AM0133,"Almy, John Coggeshall, Jr.",AV06253,"Harvest : 1850-1854",1850-Oct-01,,"New Bedford",,NB,,NULL,NULL,NULL
AC062541,AS0281,Harvest,Bark,AM5418,"Winslow, Frederick H.",AV06254,"Harvest : 1854-1859",1854-Nov-14,,"New Bedford",,NB,,NULL,NULL,NULL
AC062551,AS0281,Harvest,Bark,AM2193,"Gifford, David R.",AV06255,"Harvest : 1859-1862",1859-Aug-04,,"New Bedford",,NB,,NULL,NULL,NULL
AC062561,AS0282,Harvest,Ship,AM3286,"Manchester, Wilbur P.",AV06256,"Harvest : 1859-1862 ",1859-May-05,,"New Bedford",,NB,,NULL,NULL,NULL
AC062631,AS1555,"Hattie E. Smith",Schr,AM3580,"Nickerson, Benjamin F.",AV06263,"Hattie E. Smith : 1881-1883",1881-Sep-30,,"New Bedford",,NB,,NULL,NULL,NULL
AC062651,AS1555,"Hattie E. Smith",Schr,AM4102,"Ripley, Edward S.",AV06265,"Hattie E. Smith : 1884-1885",1884-Jul-28,,"New Bedford",,NB,,NULL,NULL,NULL
AC062661,AS1555,"Hattie E. Smith",Schr,AM4944,"Taber, Frederick Plummer",AV06266,"Hattie E. Smith : 1885-1887",1885-Sep-30,,"New Bedford",,NB,,NULL,NULL,NULL
AC062681,AS1555,"Hattie E. Smith",Schr,AM0529,"Bourne, Zenas E.",AV06268,"Hattie E. Smith : 1887-1889",1887-Sep-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC062781,AS0283,Hecla,Bark,AM0458,"Besse, Alden",AV06278,"Hecla : 1849-1852",1849-May-29,,"New Bedford",,NB,,NULL,NULL,NULL
AC062791,AS0283,Hecla,Bark,AM2202,"Gifford, Henry F.",AV06279,"Hecla : 1853-1855",1853-Apr-21,,"New Bedford",,NB,,NULL,NULL,NULL
AC062801,AS0283,Hecla,Bark,AM4433,"Smalley, Orrick",AV06280,"Hecla : 1856-1859",1856-Jun-03,,"New Bedford",,NB,,NULL,NULL,NULL
AC062811,AS0283,Hecla,Bark,AM3583,"Nickerson, Eben",AV06281,"Hecla : 1859-1863",1859-Aug-23,,"New Bedford",,NB,,NULL,NULL,NULL
AC062831,AS0283,Hecla,Bark,AM3177,"Luce, Barzillai",AV06283,"Hecla : 1863-1867",1863-Aug-24,,"New Bedford",,NB,,NULL,NULL,NULL
AC062841,AS0283,Hecla,Bark,AM2424,"Handy, Elisha B.",AV06284,"Hecla : 1867-1869",1867-Jul-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC062851,AS0283,Hecla,Bark,AM4486,"Smith, Frederick Howland",AV06285,"Hecla : 1869-1870",1869-Aug-30,,"New Bedford",,NB,,NULL,NULL,NULL
AC062861,AS0283,Hecla,Bark,AM1408,"Crapo, Benjamin J.",AV06286,"Hecla : 1841-1845",1841-Aug-03,,"New Bedford",,NB,,NULL,NULL,NULL
AC062871,AS0283,Globe,Ship,AM2545,"Hedge, Isaac G.",AV06287,"Hecla : 1845-1848",1845-Sep-12,,"New Bedford",,NB,,NULL,NULL,NULL
AC062950,AS0268,Hector,Ship,AM3613,"Norton, Clement",AV06295,"Hector : 1826-1829",1826-Aug-18,,"New Bedford","Pacific Ocean","NBFPL reel 167",,,NULL,NULL
AC062960,AS0268,Hector,Ship,AM3491,"Morse, John O.",AV06296,"Hector : 1829-1831",1829-Jun-20,,"New Bedford","Pacific Ocean","NBFPL reel 167",,,NULL,NULL
AC062970,AS0268,Hector,Ship,AM3491,"Morse, John O.",AV06297,"Hector : 1832-1834",1832-Jun-23,,"New Bedford","Pacific Ocean","NBFPL reel 167",,,NULL,NULL
AC062980,AS0268,Hector,Ship,AM3627,"Norton, Thomas A.",AV06298,"Hector : 1834-1837",1834-Dec-20,,"New Bedford","Pacific Ocean","NBFPL reel 167",,,NULL,NULL
AC063001,AS0268,Hector,Ship,AM2286,"Gray, James",AV06300,"Hector : 1840-1843",1840-Nov-18,,"New Bedford",,NB,,NULL,NULL,NULL
AC063011,AS0268,Hector,Ship,AM3302,"Manter, George T.",AV06301,"Hector : 1843-1847",1843-Dec-15,,"New Bedford",,NB,,NULL,NULL,NULL
AC063021,AS0268,Hector,Ship,AM4535,"Smith, Peter G.",AV06302,"Hector : 1848-1852",1848-Jun-13,,"New Bedford",,NB,,NULL,NULL,NULL
AC063031,AS0268,Hector,Ship,AM3615,"Norton, Henry D.",AV06303,"Hector : 1852-1856",1852-Dec-18,,"New Bedford",,NB,,NULL,NULL,NULL
AC063041,AS0268,Hector,Ship,AM0892,"Chase, Amos A.",AV06304,"Hector : 1856-1860",1856-Nov-17,,"New Bedford",,NB,,NULL,NULL,NULL
AC063051,AS0268,Hector,Ship,AM0892,"Chase, Amos A.",AV06305,"Hector : 1861-1865",1861-May-22,,"New Bedford",,NB,,NULL,NULL,NULL
AC063131,AS1565,Helen,Brig,AM2873,"Jenney, Elisha C.",AV06313,"Helen : 1847",1847-Jun-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC063141,AS1565,Helen,Brig,AM1472,"Cushing, Elnathan H.",AV06314,"Helen : 1848-1848",1848-May-13,,"New Bedford",,NB,,NULL,NULL,NULL
AC063271,AS1563,"Helen F.",Schooner,AM0887,"Chapel, Henry G.",AV06327,"Helen F. : 1864-1865",1864-Jul-06,,"New London","Hudson's Bay","NARA, NE Region","40008, 40009",NULL,NULL,NULL
AC063281,AS1563,"Helen F.",Schooner,AM0209,"Avery, Judson ?",AV06328,"Helen F. : 1866-1867",1866-Jul-16,,"New London","Cumberland Inlet, Whaling","NARA, NE Region","40136, 40137",NULL,NULL,NULL
AC063301,AS1563,"Helen F.",Schooner,AM4626,"Spicer, John Orrin",AV06330,"Helen F. : 1868-1872",1868-Jun-20,,"New London","Cumberland Inlet","NARA, NE Region","40232, 40233",NULL,NULL,NULL
AC063361,AS0290,"Helen Mar",Bark,AM5494,"Worth, Henry F.",AV06336,"Helen Mar : 1856-1861",1856-Jan-11,,"New Bedford",,NB,,NULL,NULL,NULL
AC063381,AS0290,"Helen Mar",Bark,AM3022,"Koon, William H.",AV06338,"Helen Mar : 1871-1876",1871-Sep-25,,"New Bedford",,NB,,NULL,NULL,NULL
AC063391,AS0290,"Helen Mar",Bark,AM0397,"Bauldry, George F.",AV06339,"Helen Mar : 1876-1878",1876-Jul-05,,"New Bedford",,NB,,NULL,NULL,NULL
AC063431,AS0290,"Helen Mar",Bark,AM1789,"Ellis, William B.",AV06343,"Helen Mar : 1883",1883-Mar-15,,"New Bedford",,NB,,NULL,NULL,NULL
AC063561,AS0284,"Helen Snow",Bark,AM0583,"Brayton, Shubael F.",AV06356,"Helen Snow : 1851-1854",1851-Jul-15,,"New Bedford",,NB,,NULL,NULL,NULL
AC063571,AS0284,"Helen Snow",Bark,AM5214,"Weeks, Reuben B.",AV06357,"Helen Snow : 1854-1857",1854-Sep-23,,"New Bedford",,NB,,NULL,NULL,NULL
AC063591,AS0284,"Helen Snow",Bark,AM3642,"Nye, Ebenezer F.",AV06359,"Helen Snow : 1857-1861",1857-Oct-19,,"New Bedford",,NB,,NULL,NULL,NULL
AC063601,AS0284,"Helen Snow",Bark,AM0022,"Adams, Joseph S., Jr.",AV06360,"Helen Snow : 1862-1867",1862-Oct-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC063621,AS0284,"Helen Snow",Bark,AM0804,"Campbell, Thomas G.",AV06362,"Helen Snow : 1867-1871",1867-Aug-30,,"New Bedford",,NB,,NULL,NULL,NULL
AC063631,AS0284,"Helen Snow",Bark,AM3238,"Macomber, George H.",AV06363,"Helen Snow : 1871-1872",1871-Oct-16,,"New Bedford",,NB,,NULL,NULL,NULL
AC063701,AS1568,Helvetia,Ship,AM4065,"Rice, John P.",AV06370,"Helvetia : 1842-1844",1842-Jul-12,,"New London","Pacific Ocean","NARA, NE Region","32501, 32502",NULL,NULL,NULL
AC063711,AS1568,Helvetia,Ship,AM3923,"Porter, Ezra S.",AV06371,"Helvetia : 1844-1846",1844-May-21,,"New London","North West Coast of America","NARA, NE Region","32689, 32690",NULL,NULL,NULL
AC063721,AS1569,Helvetius,Ship,AM0588,"Brewster, George Seymore",AV06372,"Helvetius : 1832-1834",1832-Jul-03,,"New London","Pacific Ocean","NARA, NE Region","31233, 31232",NULL,NULL,NULL
AC063781,AS1570,"Heman Smith",Brig,AM0371,"Barstow, Charles B.",AV06378,"Heman Smith : 1873-1874",1873-May-28,,"New Bedford",,NB,,NULL,NULL,NULL
AC063791,AS1570,"Heman Smith",Brig,AM1311,"Cook, John J.",AV06379,"Heman Smith : 1876-1877",1876-May-12,,"New Bedford",,NB,,NULL,NULL,NULL
AC064121,AS1583,Henry,Bark,AM3282,"Manchester, George B.",AV06412,"Henry : 1841-1845",1841-Oct-12,Salem,Salem,n/a,"NARA, NE Region","19547, 19548",NULL,NULL,NULL
AC064131,AS1583,Henry,Bark,AM3121,"Lind, Charles",AV06413,"Henry : 1845-1847",1845-Jun-12,Salem,Salem,"Whaling Voyage","NARA, NE Region","36134, 36135",NULL,NULL,NULL
AC064151,AS1585,Henry,Brig,AM5271,"Wheeler, William E.",AV06415,"Henry : 1835-1836",1835-May-18,,"New London","South Atlantic","NARA, NE Region","31676, 31677",NULL,NULL,NULL
AC064171,AS1585,Henry,Brig,AM3809,"Pendleton, Gurdon",AV06417,"Henry : 1839-1840",1839-Jul-06,Stonington,"New London","South Atlantic","NARA, NE Region","32174, 32175, 32176",NULL,NULL,NULL
AC064181,AS1585,Henry,Brig,AM3809,"Pendleton, Gurdon",AV06418,"Henry : 1840-1841",1840-Jul-06,,"New London","South Atlantic","NARA, NE Region","32293, 32294, 32295",NULL,NULL,NULL
AC064311,AS1574,"Henry H. Crapo",Bark,AM2861,"Jenkins, Spooner",AV06431,"Henry H. Crapo : 1852-1854",1852-Aug-11,,"New Bedford",,NB,,NULL,NULL,NULL
AC064321,AS1574,"Henry H. Crapo",Bark,AM0249,"Baker, Archelaus, Jr.",AV06432,"Henry H. Crapo : 1854-1857",1854-Jun-10,,"New Bedford",,NB,,NULL,NULL,NULL
AC064341,AS0280,"Henry Kneeland",Ship,AM1822,"Fish, Arza",AV06434,"Henry Kneeland : 1845-1848",1845-Oct-30,,"New Bedford",,NB,,NULL,NULL,NULL
AC064351,AS0280,"Henry Kneeland",Ship,AM1003,"Clark, George H.",AV06435,"Henry Kneeland : 1848-1851",1848-Jul-17,,"New Bedford",,NB,,NULL,NULL,NULL
AC064361,AS0280,"Henry Kneeland",Ship,AM5148,"Vinal, William Hathaway",AV06436,"Henry Kneeland : 1851-1854",1851-Sep-15,,"New Bedford",,NB,,NULL,NULL,NULL
AC064371,AS0280,"Henry Kneeland",Ship,AM5269,"Whalon, Jonathan",AV06437,"Henry Kneeland : 1854-1857",1854-Sep-02,,"New Bedford",,NB,,NULL,NULL,NULL
AC064381,AS0280,"Henry Kneeland",Ship,AM2958,"Kelley, Benjamin",AV06438,"Henry Kneeland : 1858-1862",1858-Jun-07,,"New Bedford",,NB,,NULL,NULL,NULL
AC064391,AS0280,"Henry Kneeland",Ship,AM4609,"Sowle, John M.",AV06439,"Henry Kneeland : 1862-1864",1862-Aug-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC064421,AS0289,"Henry Taber",Bark,AM1804,"Ewer, Prince William",AV06442,"Henry Taber : 1855-1859",1855-Jul-24,,"New Bedford",,NB,,NULL,NULL,NULL
AC064431,AS0289,"Henry Taber",Bark,AM4842,"Kirby, David G.",AV06443,"Henry Taber : 1859-1864",1859-Oct-25,,"New Bedford",,NB,,NULL,NULL,NULL
AC064441,AS0289,"Henry Taber",Bark,AM0374,"Bartlett, David H.",AV06444,"Henry Taber : 1864-1865",1864-Jun-14,,"New Bedford",,NB,,NULL,NULL,NULL
AC064451,AS0289,"Henry Taber",Bark,AM2719,"Howland, Frederick S.",AV06445,"Henry Taber : 1866-1868",1866-Jun-14,,"New Bedford",,NB,,NULL,NULL,NULL
AC064461,AS0289,"Henry Taber",Bark,AM3680,"Packard, Timothy C.",AV06446,"Henry Taber : 1868-1871",1868-Jun-14,,"New Bedford",,NB,,NULL,NULL,NULL
AC064471,AS1576,"Henry Thompson",Ship,AM0146,"Andrews, Joseph R.",AV06447,"Henry Thompson : 1844-1847",1844-Sep-11,,"New London","North West Coast","NARA, NE Region","32625, 32626",NULL,NULL,NULL
AC064491,AS1576,"Henry Thompson",Ship,AM2638,"Holm, Joseph H.",AV06449,"Henry Thompson : 1847-1850",1847-Jul-28,,"New London","Indian Ocean and North West Coast Whaling","NARA, NE Region","32846, 32847",NULL,NULL,NULL
AC064501,AS1576,"Henry Thompson",Ship,AM2638,"Holm, Joseph H.",AV06450,"Henry Thompson : 1850-1851",1850-Oct-21,,"New London","Pacific Ocean","NARA, NE Region","33130, 33131",NULL,NULL,NULL
AC064593,AS0776,Herald,Ship,AM0736,"Bunker, John",AV06459,"Herald : 1815-1816","1815 Jul 15","New Bedford","New Bedford",Patagonia,"NBFPL Reel 167",,,"Joe Quigley",Herald_1815_06459
AC064611,AS0776,Herald,Ship,AM0773,"Burtch, Stanton",AV06461,"Herald : 1818-1819",1818-Jul-21,,"New Bedford",,NB,,NULL,NULL,NULL
AC064620,AS0776,Herald,Ship,AM4634,"Spooner, Joseph",AV06462,"Herald : 1819-1820",1819-Aug-07,"Fair Haven","New Bedford","Brazill Bank for oil","NBFPL reel 167",,,NULL,NULL
AC064640,AS0776,Herald,Ship,AM4337,"Sherman, Henry W.",AV06464,"Herald : 1821-1822",1821-May-16,"Fair Haven","New Bedford","Brazil Bank & Coast of Patagonia","NBFPL reel 167",,,NULL,NULL
AC064670,AS0776,Herald,Ship,AM3552,"Neil, Francis",AV06467,"Herald : 1823-1824",1823-Jul-11,"Fair Haven","New Bedford","Brazil Bank","NBFPL reel 167",,,NULL,NULL
AC064681,AS0776,Herald,Ship,AM0773,"Burtch, Stanton",AV06468,"Herald : 1825-1826",1825-Jun-04,,"New Bedford",,NB,,NULL,NULL,NULL
AC064691,AS0776,Herald,Ship,AM5459,"Wood, James",AV06469,"Herald : 1826-1827",1826-Jul-31,,"New Bedford",,NB,,NULL,NULL,NULL
AC064700,AS0776,Herald,Ship,AM5459,"Wood, James",AV06470,"Herald : 1827-1828",1827-Aug-08,Fairhaven,"New Bedford","Brazil Bank","NBFPL reel 167",,,NULL,NULL
AC064710,AS0776,Herald,Ship,AM2334,"Grinnell, Stephen",AV06471,"Herald : 1828-1829",1828-Aug-05,Fairhaven,"New Bedford","Brazil Bank","NBFPL reel 167",,,NULL,NULL
AC064720,AS0776,Herald,Ship,AM4481,"Smith, Jr., Ezra",AV06472,"Herald : 1829-1830",1829-Jul-14,Fairhaven,"New Bedford","Brazil Banks","NBFPL reel 167",,,NULL,NULL
AC064733,AS0776,Herald,Ship,AM5250,"West, Isaiah",AV06473,"Herald : 1830-1831","1830 Aug 30",Fairhaven,"New Bedford","Brazil Banks","NBFPL Reel 167",,"1831 Jun 16","Joe Quigley",Herald_1830_06473
AC064753,AS0776,Herald,Ship,AM5250,"West, Isiah",AV06475,"Herald : 1832-1833","1832 Jun 4",Fairhaven,"New Bedford","South Atlantic","NBFPL Reel 167",,,"Joe Quigley",Herald_1832_06475
AC064773,AS0776,Herald,Ship,AM5250,"West, Isiah",AV06477,"Herald : 1834-1835","1834 Jun 26",Fairhaven,"New Bedford","Atlantic Ocean","NBFPL Reel 167",,,"Joe Quigley",Herald_1834_06477
AC064811,AS0776,Herald,Ship,AM1586,"Devoll, William",AV06481,"Herald : 1840-1842",1840-Jul-16,,"New Bedford",,NB,,NULL,NULL,NULL
AC064821,AS0776,Herald,Ship,AM2494,"Hathaway, Humphrey",AV06482,"Herald : 1842-1844",1842-Aug-08,,"New Bedford",,NB,,NULL,NULL,NULL
AC064831,AS0776,Herald,Ship,AM3175,"Luce, Aaron C.",AV06483,"Herald : 1844-1847",1844-Sep-14,,"New Bedford",,NB,,NULL,NULL,NULL
